OrderID,OrderDate,Customer,Region,Product,Category,UnitPrice,Quantity,Discount,Sales,Cost,Profit
ORD100752,2023-03-26,Customer_52,North,Office Chair,Furniture,120.0,3,0.1,324.0,302.4,21.6
ORD100753,2023-03-19,Customer_27,North,USB-C Cable,Electronics,8.0,2,0.1,14.4,13.12,1.28
ORD100754,2024-04-01,Customer_157,West,Webcam HD,Electronics,45.0,1,0.0,45.0,37.8,7.2
ORD100755,2023-01-01,Customer_239,East,External HDD,Electronics,85.0,2,0.0,170.0,115.6,54.4
ORD100756,2023-02-20,Customer_156,Central,USB-C Cable,Electronics,8.0,3,0.15,20.4,14.64,5.76
ORD100757,2024-11-15,Customer_291,South,Laptop Stand,Accessories,25.0,6,0.0,150.0,111.0,39.0
ORD100758,2024-12-17,Customer_136,South,Desk Lamp,Furniture,18.0,2,0.2,28.8,27.36,1.44
ORD100759,2024-03-21,Customer_144,South,USB-C Cable,Electronics,8.0,4,0.0,32.0,18.88,13.12
ORD100760,2024-03-24,Customer_106,West,Laptop Stand,Accessories,25.0,2,0.0,50.0,39.5,10.5
ORD100761,2024-05-02,Customer_158,East,Pen Set,Stationery,5.0,6,0.2,24.0,16.8,7.2
ORD100762,2023-02-03,Customer_146,Central,Laptop Stand,Accessories,25.0,3,0.05,71.25,51.75,19.5
ORD100763,2023-12-14,Customer_2,East,Router,Electronics,60.0,1,0.0,60.0,39.0,21.0
ORD100764,2023-04-05,Customer_77,East,Desk Lamp,Furniture,18.0,2,0.1,32.4,27.72,4.68
ORD100765,2023-03-13,Customer_132,West,Mechanical Keyboard,Electronics,70.0,3,0.1,189.0,134.4,54.6
ORD100766,2024-07-04,Customer_90,Central,Smartphone Case,Accessories,10.0,1,0.05,9.5,8.0,1.5
ORD100767,2023-06-03,Customer_263,South,Pen Set,Stationery,5.0,2,0.0,10.0,7.3,2.7
ORD100768,2023-09-07,Customer_108,North,"Monitor 24""",Electronics,130.0,4,0.15,442.0,410.8,31.2
ORD100769,2024-11-04,Customer_74,East,Wireless Mouse,Electronics,15.0,1,0.15,12.75,12.75,0.0
ORD100770,2024-03-13,Customer_39,East,Laptop Stand,Accessories,25.0,1,0.0,25.0,18.75,6.25
ORD100771,2023-04-28,Customer_159,Central,Laptop Stand,Accessories,25.0,3,0.15,63.75,63.75,0.0
ORD100772,2023-11-02,Customer_71,East,USB-C Cable,Electronics,8.0,3,0.15,20.4,13.44,6.96
ORD100773,2023-09-25,Customer_241,North,"Monitor 24""",Electronics,130.0,3,0.05,370.5,253.5,117.0
ORD100774,2023-02-23,Customer_298,Central,Webcam HD,Electronics,45.0,5,0.1,202.5,130.5,72.0
ORD100775,2023-08-24,Customer_36,West,Office Chair,Furniture,120.0,4,0.0,480.0,302.4,177.6
ORD100776,2024-01-24,Customer_84,North,Bluetooth Speaker,Electronics,55.0,2,0.0,110.0,88.0,22.0
ORD100777,2024-02-05,Customer_263,Central,Notebook,Stationery,3.0,4,0.1,10.8,6.72,4.08
ORD100778,2024-09-15,Customer_172,South,Laptop Stand,Accessories,25.0,2,0.15,42.5,35.5,7.0
ORD100779,2023-10-30,Customer_173,South,Smartphone Case,Accessories,10.0,4,0.1,36.0,28.8,7.2
ORD100780,2023-07-26,Customer_47,Central,Webcam HD,Electronics,45.0,4,0.05,171.0,129.6,41.4
ORD100781,2023-08-17,Customer_141,East,SSD 1TB,Electronics,110.0,3,0.0,330.0,227.7,102.3
ORD100782,2024-07-31,Customer_118,North,Office Chair,Furniture,120.0,4,0.0,480.0,379.2,100.8
ORD100783,2023-03-16,Customer_277,South,Notebook,Stationery,3.0,3,0.0,9.0,5.31,3.69
ORD100784,2024-03-10,Customer_214,West,Wireless Mouse,Electronics,15.0,4,0.0,60.0,38.4,21.6
ORD100785,2023-04-13,Customer_220,North,Smartphone Case,Accessories,10.0,2,0.05,19.0,14.6,4.4
ORD100786,2024-02-26,Customer_26,East,Bluetooth Speaker,Electronics,55.0,4,0.0,220.0,167.2,52.8
ORD100787,2024-12-04,Customer_9,West,Router,Electronics,60.0,3,0.1,162.0,120.6,41.4
ORD100788,2023-11-02,Customer_271,South,External HDD,Electronics,85.0,5,0.0,425.0,344.25,80.75
ORD100789,2023-04-08,Customer_10,West,USB-C Cable,Electronics,8.0,4,0.05,30.4,21.44,8.96
ORD100790,2023-12-01,Customer_121,Central,Bluetooth Speaker,Electronics,55.0,2,0.05,104.5,73.7,30.8
ORD100791,2024-03-10,Customer_125,East,External HDD,Electronics,85.0,2,0.0,170.0,95.2,74.8
ORD100792,2024-03-22,Customer_170,South,Webcam HD,Electronics,45.0,3,0.0,135.0,97.2,37.8
ORD100793,2023-11-04,Customer_72,South,USB-C Cable,Electronics,8.0,5,0.0,40.0,30.4,9.6
ORD100794,2023-09-06,Customer_152,East,Notebook,Stationery,3.0,3,0.2,7.2,5.22,1.98
ORD100795,2023-06-15,Customer_208,Central,External HDD,Electronics,85.0,4,0.0,340.0,217.6,122.4
ORD100796,2024-04-25,Customer_49,South,Mechanical Keyboard,Electronics,70.0,2,0.1,126.0,109.2,16.8
ORD100797,2023-12-01,Customer_154,South,Laptop Stand,Accessories,25.0,3,0.3,52.5,49.5,3.0
ORD100798,2024-06-25,Customer_293,South,Pen Set,Stationery,5.0,5,0.1,22.5,15.5,7.0
ORD100799,2023-04-16,Customer_68,East,Office Chair,Furniture,120.0,5,0.0,600.0,450.0,150.0
ORD100800,2024-07-16,Customer_50,North,Smartphone Case,Accessories,10.0,2,0.2,16.0,12.2,3.8
ORD100801,2023-03-22,Customer_152,West,"Monitor 24""",Electronics,130.0,4,0.0,520.0,426.4,93.6
ORD100802,2023-05-13,Customer_19,South,Desk Lamp,Furniture,18.0,1,0.0,18.0,10.44,7.56
ORD100803,2023-05-18,Customer_100,West,SSD 1TB,Electronics,110.0,3,0.2,264.0,250.8,13.2
ORD100804,2023-07-03,Customer_60,East,External HDD,Electronics,85.0,6,0.05,484.5,357.0,127.5
ORD100805,2024-02-05,Customer_167,East,Laptop Stand,Accessories,25.0,2,0.0,50.0,40.5,9.5
ORD100806,2023-11-26,Customer_202,North,Pen Set,Stationery,5.0,3,0.0,15.0,8.85,6.15
ORD100807,2024-05-22,Customer_146,West,Router,Electronics,60.0,3,0.0,180.0,135.0,45.0
ORD100808,2023-03-10,Customer_164,North,Bluetooth Speaker,Electronics,55.0,1,0.05,52.25,39.6,12.65
ORD100809,2024-06-29,Customer_242,North,Router,Electronics,60.0,4,0.0,240.0,165.6,74.4
ORD100810,2023-02-22,Customer_69,East,Desk Lamp,Furniture,18.0,2,0.3,25.2,25.2,0.0
ORD100811,2024-03-25,Customer_175,West,Webcam HD,Electronics,45.0,5,0.2,180.0,173.25,6.75
ORD100812,2023-07-24,Customer_49,North,Smartphone Case,Accessories,10.0,6,0.15,51.0,49.8,1.2
ORD100813,2023-05-06,Customer_108,North,Desk Lamp,Furniture,18.0,4,0.0,72.0,41.76,30.24
ORD100814,2023-02-12,Customer_226,West,Wireless Mouse,Electronics,15.0,3,0.1,40.5,25.2,15.3
ORD100815,2023-04-21,Customer_161,West,Laptop Stand,Accessories,25.0,1,0.2,20.0,19.75,0.25
ORD100816,2024-10-24,Customer_119,North,USB-C Cable,Electronics,8.0,4,0.15,27.2,18.56,8.64
ORD100817,2023-07-02,Customer_149,East,Mechanical Keyboard,Electronics,70.0,2,0.0,140.0,119.0,21.0
ORD100818,2023-04-05,Customer_150,South,"Monitor 24""",Electronics,130.0,2,0.0,260.0,192.4,67.6
ORD100819,2024-01-09,Customer_293,East,USB-C Cable,Electronics,8.0,2,0.0,16.0,12.0,4.0
ORD100820,2024-06-03,Customer_143,Central,Pen Set,Stationery,5.0,2,0.05,9.5,6.1,3.4
ORD100821,2023-12-26,Customer_160,North,Router,Electronics,60.0,3,0.05,171.0,111.6,59.4
ORD100822,2024-11-26,Customer_11,West,Laptop Stand,Accessories,25.0,3,0.15,63.75,56.25,7.5
ORD100823,2023-10-08,Customer_138,East,Mechanical Keyboard,Electronics,70.0,2,0.0,140.0,114.8,25.2
ORD100824,2023-07-14,Customer_78,East,Desk Lamp,Furniture,18.0,1,0.0,18.0,15.12,2.88
ORD100825,2023-07-14,Customer_77,West,External HDD,Electronics,85.0,6,0.0,510.0,311.1,198.9
ORD100826,2024-10-28,Customer_254,Central,Laptop Stand,Accessories,25.0,1,0.0,25.0,14.75,10.25
ORD100827,2023-04-03,Customer_258,North,Desk Lamp,Furniture,18.0,1,0.0,18.0,10.26,7.74
ORD100828,2024-11-02,Customer_291,North,SSD 1TB,Electronics,110.0,2,0.1,198.0,178.2,19.8
ORD100829,2023-03-02,Customer_263,North,Webcam HD,Electronics,45.0,2,0.05,85.5,57.6,27.9
ORD100830,2024-09-25,Customer_85,Central,Wireless Mouse,Electronics,15.0,4,0.1,54.0,33.0,21.0
ORD100831,2023-02-20,Customer_146,West,Notebook,Stationery,3.0,2,0.0,6.0,3.72,2.28
ORD100832,2024-02-07,Customer_42,East,Laptop Stand,Accessories,25.0,1,0.0,25.0,16.25,8.75
ORD100833,2023-01-05,Customer_125,North,Pen Set,Stationery,5.0,2,0.0,10.0,8.5,1.5
ORD100834,2024-04-10,Customer_167,Central,Desk Lamp,Furniture,18.0,5,0.15,76.5,63.9,12.6
ORD100835,2024-08-26,Customer_241,West,USB-C Cable,Electronics,8.0,3,0.0,24.0,14.64,9.36
ORD100836,2024-11-12,Customer_280,West,Webcam HD,Electronics,45.0,1,0.15,38.25,29.25,9.0
ORD100837,2024-06-17,Customer_188,South,Pen Set,Stationery,5.0,4,0.0,20.0,13.0,7.0
ORD100838,2024-02-09,Customer_19,North,"Monitor 24""",Electronics,130.0,2,0.15,221.0,145.6,75.4
ORD100839,2024-05-27,Customer_68,East,Notebook,Stationery,3.0,2,0.15,5.1,3.54,1.56
ORD100840,2024-10-06,Customer_218,West,Webcam HD,Electronics,45.0,1,0.0,45.0,34.2,10.8
ORD100841,2023-08-21,Customer_102,North,Wireless Mouse,Electronics,15.0,4,0.1,54.0,35.4,18.6
ORD100842,2024-06-07,Customer_42,East,Notebook,Stationery,3.0,2,0.0,6.0,3.72,2.28
ORD100843,2023-12-12,Customer_288,South,Smartphone Case,Accessories,10.0,1,0.2,8.0,6.6,1.4
ORD100844,2023-02-15,Customer_167,West,Desk Lamp,Furniture,18.0,3,0.0,54.0,42.12,11.88
ORD100845,2024-06-29,Customer_109,East,Smartphone Case,Accessories,10.0,4,0.0,40.0,28.8,11.2
ORD100846,2023-03-19,Customer_36,North,Pen Set,Stationery,5.0,2,0.1,9.0,7.6,1.4
ORD100847,2024-12-30,Customer_232,East,"Monitor 24""",Electronics,130.0,6,0.15,663.0,561.6,101.4
ORD100848,2023-03-14,Customer_229,South,Bluetooth Speaker,Electronics,55.0,4,0.0,220.0,167.2,52.8
ORD100849,2023-09-06,Customer_164,North,Office Chair,Furniture,120.0,4,0.1,432.0,264.0,168.0
ORD100850,2023-02-16,Customer_73,West,Bluetooth Speaker,Electronics,55.0,5,0.0,275.0,228.25,46.75
ORD100851,2023-05-01,Customer_136,North,External HDD,Electronics,85.0,2,0.0,170.0,98.6,71.4
ORD100852,2023-08-02,Customer_70,South,Wireless Mouse,Electronics,15.0,3,0.1,40.5,30.15,10.35
ORD100853,2023-08-27,Customer_196,North,Router,Electronics,60.0,3,0.0,180.0,140.4,39.6
ORD100854,2023-02-25,Customer_269,North,Smartphone Case,Accessories,10.0,3,0.0,30.0,20.4,9.6
ORD100855,2023-12-16,Customer_49,South,Mechanical Keyboard,Electronics,70.0,3,0.15,178.5,174.3,4.2
ORD100856,2023-04-17,Customer_130,North,Desk Lamp,Furniture,18.0,4,0.0,72.0,49.68,22.32
ORD100857,2023-02-17,Customer_5,East,Office Chair,Furniture,120.0,4,0.1,432.0,388.8,43.2
ORD100858,2024-07-26,Customer_27,North,Laptop Stand,Accessories,25.0,3,0.0,75.0,59.25,15.75
ORD100859,2023-12-03,Customer_160,West,Bluetooth Speaker,Electronics,55.0,4,0.0,220.0,184.8,35.2
ORD100860,2023-01-26,Customer_149,North,"Monitor 24""",Electronics,130.0,2,0.0,260.0,215.8,44.2
ORD100861,2023-09-14,Customer_264,North,Bluetooth Speaker,Electronics,55.0,4,0.05,209.0,180.4,28.6
ORD100862,2023-01-08,Customer_230,South,USB-C Cable,Electronics,8.0,6,0.1,43.2,36.96,6.24
ORD100863,2024-09-16,Customer_200,Central,Mechanical Keyboard,Electronics,70.0,1,0.0,70.0,46.2,23.8
ORD100864,2023-09-10,Customer_50,East,SSD 1TB,Electronics,110.0,2,0.0,220.0,127.6,92.4
ORD100865,2024-11-22,Customer_67,West,Pen Set,Stationery,5.0,3,0.2,12.0,11.4,0.6
ORD100866,2024-12-19,Customer_58,North,"Monitor 24""",Electronics,130.0,1,0.0,130.0,109.2,20.8
ORD100867,2023-10-30,Customer_259,West,SSD 1TB,Electronics,110.0,3,0.2,264.0,254.1,9.9
ORD100868,2024-09-30,Customer_130,North,Notebook,Stationery,3.0,1,0.0,3.0,2.49,0.51
ORD100869,2023-02-25,Customer_215,North,Webcam HD,Electronics,45.0,3,0.1,121.5,106.65,14.85
ORD100870,2024-12-26,Customer_172,East,Notebook,Stationery,3.0,2,0.0,6.0,3.6,2.4
ORD100871,2024-06-09,Customer_258,South,Smartphone Case,Accessories,10.0,4,0.15,34.0,24.8,9.2
ORD100872,2024-04-18,Customer_102,Central,Notebook,Stationery,3.0,3,0.1,8.1,5.85,2.25
ORD100873,2023-01-28,Customer_209,North,Laptop Stand,Accessories,25.0,6,0.0,150.0,90.0,60.0
ORD100874,2023-03-19,Customer_291,Central,Smartphone Case,Accessories,10.0,4,0.0,40.0,28.8,11.2
ORD100875,2023-08-04,Customer_286,East,Wireless Mouse,Electronics,15.0,2,0.1,27.0,25.2,1.8
ORD100876,2024-01-21,Customer_116,East,USB-C Cable,Electronics,8.0,2,0.05,15.2,12.48,2.72
ORD100877,2023-12-31,Customer_264,North,Mechanical Keyboard,Electronics,70.0,4,0.0,280.0,190.4,89.6
ORD100878,2024-10-27,Customer_150,South,Router,Electronics,60.0,1,0.0,60.0,33.0,27.0
ORD100879,2024-06-09,Customer_36,Central,Wireless Mouse,Electronics,15.0,1,0.15,12.75,9.6,3.15
ORD100880,2024-11-29,Customer_287,South,"Monitor 24""",Electronics,130.0,2,0.0,260.0,184.6,75.4
ORD100881,2023-11-08,Customer_208,West,SSD 1TB,Electronics,110.0,2,0.05,209.0,143.0,66.0
ORD100882,2023-01-07,Customer_106,Central,SSD 1TB,Electronics,110.0,3,0.0,330.0,191.4,138.6
ORD100883,2023-01-03,Customer_158,South,Notebook,Stationery,3.0,5,0.15,12.75,10.2,2.55
ORD100884,2024-09-14,Customer_121,East,Laptop Stand,Accessories,25.0,3,0.2,60.0,47.25,12.75
ORD100885,2023-12-29,Customer_55,West,Bluetooth Speaker,Electronics,55.0,7,0.3,269.5,315.7,-46.2
ORD100886,2024-05-22,Customer_12,North,Bluetooth Speaker,Electronics,55.0,2,0.0,110.0,63.8,46.2
ORD100887,2023-10-01,Customer_145,North,Router,Electronics,60.0,3,0.15,153.0,100.8,52.2
ORD100888,2024-05-20,Customer_136,East,Smartphone Case,Accessories,10.0,2,0.0,20.0,11.0,9.0
ORD100889,2023-01-15,Customer_3,South,"Monitor 24""",Electronics,130.0,4,0.05,494.0,338.0,156.0
ORD100890,2023-07-11,Customer_144,West,Webcam HD,Electronics,45.0,4,0.05,171.0,135.0,36.0
ORD100891,2024-09-22,Customer_30,North,USB-C Cable,Electronics,8.0,3,0.0,24.0,18.48,5.52
ORD100892,2024-04-29,Customer_237,Central,Mechanical Keyboard,Electronics,70.0,5,0.2,280.0,241.5,38.5
ORD100893,2023-01-28,Customer_279,North,Webcam HD,Electronics,45.0,3,0.0,135.0,102.6,32.4
ORD100894,2024-12-14,Customer_115,East,Smartphone Case,Accessories,10.0,4,0.1,36.0,26.4,9.6
ORD100895,2023-02-08,Customer_104,East,Laptop Stand,Accessories,25.0,3,0.1,67.5,56.25,11.25
ORD100896,2023-09-30,Customer_118,North,USB-C Cable,Electronics,8.0,3,0.1,21.6,13.44,8.16
ORD100897,2023-08-19,Customer_5,North,"Monitor 24""",Electronics,130.0,2,0.0,260.0,174.2,85.8
ORD100898,2023-03-27,Customer_248,West,Notebook,Stationery,3.0,4,0.0,12.0,9.48,2.52
ORD100899,2024-04-18,Customer_121,Central,Notebook,Stationery,3.0,4,0.15,10.2,9.48,0.72
ORD100900,2023-05-06,Customer_286,South,Desk Lamp,Furniture,18.0,3,0.0,54.0,41.04,12.96
ORD100901,2024-06-20,Customer_149,South,Notebook,Stationery,3.0,1,0.0,3.0,1.83,1.17
ORD100902,2023-05-25,Customer_84,South,Office Chair,Furniture,120.0,2,0.0,240.0,148.8,91.2
ORD100903,2024-06-08,Customer_231,North,External HDD,Electronics,85.0,2,0.0,170.0,144.5,25.5
ORD100904,2023-07-31,Customer_288,West,Notebook,Stationery,3.0,6,0.2,14.4,10.44,3.96
ORD100905,2023-01-25,Customer_161,West,External HDD,Electronics,85.0,2,0.0,170.0,102.0,68.0
ORD100906,2024-08-02,Customer_272,South,Office Chair,Furniture,120.0,4,0.05,456.0,283.2,172.8
ORD100907,2024-01-29,Customer_38,Central,Router,Electronics,60.0,3,0.0,180.0,117.0,63.0
ORD100908,2023-03-08,Customer_226,North,External HDD,Electronics,85.0,4,0.0,340.0,207.4,132.6
ORD100909,2023-08-21,Customer_142,West,Pen Set,Stationery,5.0,5,0.0,25.0,17.5,7.5
ORD100910,2023-04-19,Customer_292,South,Office Chair,Furniture,120.0,4,0.0,480.0,331.2,148.8
ORD100911,2023-05-26,Customer_151,South,USB-C Cable,Electronics,8.0,4,0.0,32.0,26.24,5.76
ORD100912,2023-04-21,Customer_114,East,Webcam HD,Electronics,45.0,3,0.05,128.25,75.6,52.65
ORD100913,2023-08-16,Customer_237,South,USB-C Cable,Electronics,8.0,4,0.0,32.0,20.8,11.2
ORD100914,2023-04-21,Customer_66,West,Webcam HD,Electronics,45.0,3,0.0,135.0,98.55,36.45
ORD100915,2024-04-14,Customer_258,West,Desk Lamp,Furniture,18.0,3,0.0,54.0,39.42,14.58
ORD100916,2023-02-03,Customer_249,South,Pen Set,Stationery,5.0,6,0.0,30.0,20.7,9.3
ORD100917,2024-09-14,Customer_180,West,Webcam HD,Electronics,45.0,5,0.2,180.0,177.75,2.25
ORD100918,2024-01-04,Customer_190,South,Webcam HD,Electronics,45.0,2,0.05,85.5,51.3,34.2
ORD100919,2024-08-17,Customer_154,West,Laptop Stand,Accessories,25.0,3,0.0,75.0,59.25,15.75
ORD100920,2024-07-07,Customer_196,North,Wireless Mouse,Electronics,15.0,4,0.0,60.0,42.0,18.0
ORD100921,2024-02-29,Customer_262,North,Wireless Mouse,Electronics,15.0,3,0.3,31.5,26.55,4.95
ORD100922,2024-09-04,Customer_143,South,Laptop Stand,Accessories,25.0,3,0.0,75.0,61.5,13.5
ORD100923,2024-06-01,Customer_101,East,Notebook,Stationery,3.0,1,0.15,2.55,2.22,0.33
ORD100924,2024-11-22,Customer_244,East,External HDD,Electronics,85.0,4,0.0,340.0,204.0,136.0
ORD100925,2023-10-09,Customer_12,South,Laptop Stand,Accessories,25.0,3,0.2,60.0,42.0,18.0
ORD100926,2023-11-16,Customer_239,North,Bluetooth Speaker,Electronics,55.0,4,0.15,187.0,129.8,57.2
ORD100927,2024-03-18,Customer_49,South,Webcam HD,Electronics,45.0,3,0.05,128.25,98.55,29.7
ORD100928,2023-11-11,Customer_42,West,Webcam HD,Electronics,45.0,4,0.0,180.0,108.0,72.0
ORD100929,2024-01-12,Customer_166,West,Laptop Stand,Accessories,25.0,3,0.0,75.0,46.5,28.5
ORD100930,2023-10-16,Customer_82,North,Laptop Stand,Accessories,25.0,3,0.0,75.0,42.0,33.0
ORD100931,2024-03-12,Customer_291,North,Bluetooth Speaker,Electronics,55.0,3,0.0,165.0,127.05,37.95
ORD100932,2024-10-23,Customer_158,West,SSD 1TB,Electronics,110.0,4,0.0,440.0,347.6,92.4
ORD100933,2023-10-04,Customer_216,North,Notebook,Stationery,3.0,3,0.0,9.0,7.11,1.89
ORD100934,2024-12-10,Customer_158,North,USB-C Cable,Electronics,8.0,2,0.05,15.2,9.44,5.76
ORD100935,2024-08-04,Customer_134,North,Pen Set,Stationery,5.0,2,0.05,9.5,8.2,1.3
ORD100936,2024-05-17,Customer_67,South,"Monitor 24""",Electronics,130.0,4,0.0,520.0,390.0,130.0
ORD100937,2024-09-15,Customer_7,East,External HDD,Electronics,85.0,1,0.0,85.0,69.7,15.3
ORD100938,2024-05-30,Customer_14,East,Webcam HD,Electronics,45.0,1,0.3,31.5,30.6,0.9
ORD100939,2023-12-16,Customer_73,South,Router,Electronics,60.0,4,0.0,240.0,163.2,76.8
ORD100940,2024-03-21,Customer_163,West,Pen Set,Stationery,5.0,3,0.1,13.5,11.85,1.65
ORD100941,2023-12-16,Customer_66,North,Laptop Stand,Accessories,25.0,3,0.0,75.0,43.5,31.5
ORD100942,2024-08-29,Customer_130,West,Bluetooth Speaker,Electronics,55.0,1,0.0,55.0,39.05,15.95
ORD100943,2024-10-25,Customer_206,East,Notebook,Stationery,3.0,3,0.0,9.0,7.2,1.8
ORD100944,2023-05-17,Customer_276,East,Office Chair,Furniture,120.0,2,0.0,240.0,192.0,48.0
ORD100945,2023-08-31,Customer_256,North,Router,Electronics,60.0,3,0.15,153.0,151.2,1.8
ORD100946,2024-06-26,Customer_266,North,Notebook,Stationery,3.0,4,0.1,10.8,9.12,1.68
ORD100947,2023-02-09,Customer_25,East,Mechanical Keyboard,Electronics,70.0,2,0.0,140.0,85.4,54.6
ORD100948,2023-08-17,Customer_281,East,Mechanical Keyboard,Electronics,70.0,6,0.3,294.0,235.2,58.8
ORD100949,2024-07-01,Customer_253,North,Pen Set,Stationery,5.0,2,0.0,10.0,6.9,3.1
ORD100950,2023-08-11,Customer_289,Central,Wireless Mouse,Electronics,15.0,3,0.3,31.5,31.5,0.0
ORD100951,2023-01-06,Customer_164,Central,Mechanical Keyboard,Electronics,70.0,3,0.3,147.0,130.2,16.8
ORD100952,2023-11-18,Customer_95,East,Mechanical Keyboard,Electronics,70.0,2,0.0,140.0,82.6,57.4
ORD100953,2024-04-12,Customer_270,Central,USB-C Cable,Electronics,8.0,4,0.0,32.0,23.36,8.64
ORD100954,2023-03-16,Customer_110,North,Office Chair,Furniture,120.0,2,0.0,240.0,187.2,52.8
ORD100955,2023-01-04,Customer_238,North,Bluetooth Speaker,Electronics,55.0,2,0.1,99.0,93.5,5.5
ORD100956,2024-10-07,Customer_25,North,USB-C Cable,Electronics,8.0,2,0.05,15.2,12.48,2.72
ORD100957,2023-04-28,Customer_141,East,Office Chair,Furniture,120.0,2,0.3,168.0,189.6,-21.6
ORD100958,2024-08-28,Customer_117,North,Bluetooth Speaker,Electronics,55.0,5,0.1,247.5,200.75,46.75
ORD100959,2024-05-18,Customer_25,Central,External HDD,Electronics,85.0,1,0.0,85.0,72.25,12.75
ORD100960,2024-07-27,Customer_79,North,External HDD,Electronics,85.0,2,0.0,170.0,125.8,44.2
ORD100961,2024-03-16,Customer_68,South,Desk Lamp,Furniture,18.0,2,0.1,32.4,29.16,3.24
ORD100962,2023-07-13,Customer_173,West,"Monitor 24""",Electronics,130.0,2,0.0,260.0,215.8,44.2
ORD100963,2024-12-15,Customer_12,North,Webcam HD,Electronics,45.0,2,0.1,81.0,74.7,6.3
ORD100964,2024-01-27,Customer_288,North,SSD 1TB,Electronics,110.0,2,0.0,220.0,145.2,74.8
ORD100965,2023-01-26,Customer_128,East,SSD 1TB,Electronics,110.0,1,0.0,110.0,62.7,47.3
ORD100966,2024-03-10,Customer_96,South,Mechanical Keyboard,Electronics,70.0,4,0.0,280.0,168.0,112.0
ORD100967,2023-06-22,Customer_92,North,Router,Electronics,60.0,1,0.1,54.0,34.2,19.8
ORD100968,2023-10-27,Customer_141,South,Bluetooth Speaker,Electronics,55.0,4,0.0,220.0,127.6,92.4
ORD100969,2024-10-06,Customer_31,East,Webcam HD,Electronics,45.0,2,0.1,81.0,54.9,26.1
ORD100970,2023-11-22,Customer_20,Central,Mechanical Keyboard,Electronics,70.0,7,0.0,490.0,318.5,171.5
ORD100971,2024-02-14,Customer_146,West,USB-C Cable,Electronics,8.0,2,0.1,14.4,11.36,3.04
ORD100972,2023-04-28,Customer_160,South,"Monitor 24""",Electronics,130.0,3,0.05,370.5,296.4,74.1
ORD100973,2024-12-24,Customer_43,South,USB-C Cable,Electronics,8.0,2,0.0,16.0,9.76,6.24
ORD100974,2023-08-13,Customer_254,East,External HDD,Electronics,85.0,2,0.1,153.0,127.5,25.5
ORD100975,2024-06-15,Customer_130,Central,Bluetooth Speaker,Electronics,55.0,5,0.0,275.0,209.0,66.0
ORD100976,2023-04-23,Customer_60,North,Smartphone Case,Accessories,10.0,2,0.0,20.0,14.4,5.6
ORD100977,2023-05-20,Customer_151,South,USB-C Cable,Electronics,8.0,3,0.0,24.0,19.68,4.32
ORD100978,2024-07-12,Customer_287,West,Router,Electronics,60.0,4,0.1,216.0,139.2,76.8
ORD100979,2023-01-01,Customer_5,Central,Office Chair,Furniture,120.0,1,0.2,96.0,72.0,24.0
ORD100980,2023-03-31,Customer_266,North,Wireless Mouse,Electronics,15.0,2,0.05,28.5,20.4,8.1
ORD100981,2024-10-15,Customer_130,North,Router,Electronics,60.0,2,0.05,114.0,70.8,43.2
ORD100982,2023-11-16,Customer_267,North,Notebook,Stationery,3.0,2,0.1,5.4,4.32,1.08
ORD100983,2024-07-03,Customer_178,North,Pen Set,Stationery,5.0,4,0.0,20.0,13.4,6.6
ORD100984,2023-05-19,Customer_253,East,Webcam HD,Electronics,45.0,2,0.2,72.0,57.6,14.4
ORD100985,2024-05-25,Customer_56,West,Desk Lamp,Furniture,18.0,3,0.0,54.0,32.4,21.6
ORD100986,2023-09-16,Customer_83,East,Mechanical Keyboard,Electronics,70.0,4,0.3,196.0,182.0,14.0
ORD100987,2024-11-03,Customer_99,North,USB-C Cable,Electronics,8.0,2,0.1,14.4,11.68,2.72
ORD100988,2024-11-20,Customer_149,North,Wireless Mouse,Electronics,15.0,3,0.1,40.5,32.4,8.1
ORD100989,2023-01-10,Customer_156,North,USB-C Cable,Electronics,8.0,4,0.1,28.8,19.2,9.6
ORD100990,2023-09-18,Customer_190,South,"Monitor 24""",Electronics,130.0,2,0.0,260.0,153.4,106.6
ORD100991,2024-10-11,Customer_263,West,Office Chair,Furniture,120.0,3,0.05,342.0,201.6,140.4
ORD100992,2023-06-21,Customer_80,North,Desk Lamp,Furniture,18.0,4,0.0,72.0,39.6,32.4
ORD100993,2023-01-13,Customer_252,North,Notebook,Stationery,3.0,3,0.05,8.55,7.29,1.26
ORD100994,2023-06-17,Customer_97,South,Bluetooth Speaker,Electronics,55.0,1,0.05,52.25,30.8,21.45
ORD100995,2024-10-03,Customer_260,South,"Monitor 24""",Electronics,130.0,4,0.2,416.0,400.4,15.6
ORD100996,2024-08-18,Customer_260,East,Laptop Stand,Accessories,25.0,3,0.05,71.25,60.75,10.5
ORD100997,2023-11-17,Customer_103,West,Desk Lamp,Furniture,18.0,3,0.0,54.0,31.32,22.68
ORD100998,2023-11-15,Customer_40,North,USB-C Cable,Electronics,8.0,1,0.0,8.0,5.44,2.56
ORD100999,2024-09-04,Customer_273,West,External HDD,Electronics,85.0,2,0.1,153.0,142.8,10.2
ORD101000,2023-11-25,Customer_101,South,"Monitor 24""",Electronics,130.0,1,0.0,130.0,104.0,26.0
ORD101001,2024-07-03,Customer_221,South,Notebook,Stationery,3.0,2,0.0,6.0,4.2,1.8
